;name;salary;company;link
1911;Web & Digital Analyst;от200000руб.;ООО ВЕС-Медиа;https://hh.ru/vacancy/49967333?query=data%20analyst
1912;Java-разработчик (Маркетплейс);-;Почтовые технологии;https://hh.ru/vacancy/49742755?query=data%20analyst
1913;Ведущий архитектор (Crypt);-;Иннотех, Группа компаний;https://hh.ru/vacancy/50459447?query=data%20analyst
1914;Старший/Ведущий архитектор (Система управления программами);-;Иннотех, Группа компаний;https://hh.ru/vacancy/50540414?query=data%20analyst
1915;Руководитель отдела аналитики;-;HAYS;https://hh.ru/vacancy/51185748?query=data%20analyst
1916;Аналитик мобильных приложений;-;Риалвеб, Интернет-агентство;https://hh.ru/vacancy/50442790?query=data%20analyst
1917;IT Project manager (web);-;EXANTE;https://hh.ru/vacancy/51259873?query=data%20analyst
1918;Аналитик бизнес-процессов/бизнес-аналитик;-;MERLION;https://hh.ru/vacancy/51181259?query=data%20analyst
1919;Senior Android Developer в Fax App;250000–350000руб.;Municorn;https://hh.ru/vacancy/51254222?query=data%20analyst
1920;Аналитик (менеджер проектов);-;XWAY;https://hh.ru/vacancy/50440488?query=data%20analyst
1921;Бизнес-аналитик;-;ПАО Первая Грузовая Компания;https://hh.ru/vacancy/51197994?query=data%20analyst
1922;Главный специалист по ИТ-аудиту;-;Ренессанс Кредит, Москва;https://hh.ru/vacancy/51289046?query=data%20analyst
1923;Руководитель направления по Data Governance;-;Сбер для экспертов;https://hh.ru/vacancy/50035117?query=data%20analyst
1924;Tech Lead команда речевой аналитики (MTS AI);от300000руб.;ПАО «МТС», IT;https://hh.ru/vacancy/50598616?query=data%20analyst
1925;Head of Investor Relations;-;Softline;https://hh.ru/vacancy/51205466?query=data%20analyst
1926;Аналитик отдела по работе с ключевыми клиентами;-;Яндекс;https://hh.ru/vacancy/51219761?query=data%20analyst
1927;CTO / Технический директор / Директор по производству (заказная разработка);-;Инфосистемы Джет;https://hh.ru/vacancy/47237290?query=data%20analyst
1928;Маркетолог-аналитик;-;ООО Бецкой;https://hh.ru/vacancy/50725270?query=data%20analyst
1929;Финансовый менеджер;-;СберМаркетинг;https://hh.ru/vacancy/51283650?query=data%20analyst
1930;Аналитик (развитие бизнеса);-;ООО Инвестиционная компания Фридом Финанс;https://hh.ru/vacancy/51191964?query=data%20analyst
1931;Delivery Manager;-;Неофлекс;https://hh.ru/vacancy/51199344?query=data%20analyst
1932;Audience Strategist / Аудиторный стратег;-;Группа компаний «GroupM», Wavemaker;https://hh.ru/vacancy/51192034?query=data%20analyst
1933;Ведущий инженер;-;MERLION;https://hh.ru/vacancy/51320172?query=data%20analyst
1934;IT Recruiter;-;EPAM Systems, Inc.;https://hh.ru/vacancy/51279858?query=data%20analyst
1935;Разработчик Oracle;-;АО ВТБ Лизинг;https://hh.ru/vacancy/51191339?query=data%20analyst
1936;Product Manager;-;CoMagic.dev;https://hh.ru/vacancy/45989799?query=data%20analyst
1937;IT Рекрутер;-;Работа.ру;https://hh.ru/vacancy/51274033?query=data%20analyst
1938;CRM manager;-;ООО Фином Технологии;https://hh.ru/vacancy/51189361?query=data%20analyst
1939;IT Рекрутер;40000–250000руб.;Selecty;https://hh.ru/vacancy/51213371?query=data%20analyst
1940;Руководитель отдела коммерческой аналитики;-;HAYS;https://hh.ru/vacancy/51185651?query=data%20analyst
1941;Business leader;120000–250000руб.;Zidans;https://hh.ru/vacancy/51181315?query=data%20analyst
1942;Backend Python Developer;-;АО Гринатом;https://hh.ru/vacancy/51161012?query=data%20analyst
1943;Разработчик ESQL (IBM Integration Bus);-;Сетелем Банк;https://hh.ru/vacancy/49796981?query=data%20analyst
1944;Solution Architect;-;Иннотех, Группа компаний;https://hh.ru/vacancy/51221091?query=data%20analyst
1945;Java developer;-;Сбер. IT;https://hh.ru/vacancy/48306129?query=data%20analyst
1946;Руководитель направления аналитики и цифровизации Цепи Поставок;-;Перекресток;https://hh.ru/vacancy/47994086?query=data%20analyst
1947;Руководитель проектного офиса клиентского сервиса;-;ПАО «МТС»;https://hh.ru/vacancy/49016926?query=data%20analyst
1948;Middle/Senior Java разработчик (удаленно);150000–400000руб.;ООО АЙТИ.СПЕЙС;https://hh.ru/vacancy/51194706?query=data%20analyst
1949;HR менеджер (IT);-;WILDBERRIES;https://hh.ru/vacancy/51195702?query=data%20analyst
1950;Middle/Senior Game Designer (Casual);-;Nakusi Games;https://hh.ru/vacancy/50765368?query=data%20analyst
1951;Middle Backend разработчик (Java);-;Сбер. IT;https://hh.ru/vacancy/51204282?query=data%20analyst
1952;Senior Backend разработчик (Java);-;Сбер. IT;https://hh.ru/vacancy/51203062?query=data%20analyst
1953;Интернет-маркетолог / Контекстная реклама / Таргетированная реклама (Россия и зарубежные рынки);-;ИП Рождественская Анна Юльевна;https://hh.ru/vacancy/51174631?query=data%20analyst
1954;Android-разработчик (middle+/senior) в команду мобильного приложения сервиса путешествий;-;Туту.ру;https://hh.ru/vacancy/49783794?query=data%20analyst
1955;IOS-разработчик;-;Сбер. IT;https://hh.ru/vacancy/48405176?query=data%20analyst
1956;Редактор лендингов;-;Нетология;https://hh.ru/vacancy/50366779?query=data%20analyst
1957;Product lead личных кабинетов для жителя и бизнеса на mos.ru;-;MOS.RU;https://hh.ru/vacancy/51477725?query=data%20analyst
1958;Аналитик данных;-;Ресурс, ГАП;https://hh.ru/vacancy/49293036?query=data%20analyst
1959;Business analyst;-;Акуматика;https://hh.ru/vacancy/51085645?query=data%20analyst
1960;Financial Analyst (to Cyprus);-;TheSoul Publishing (AdMe);https://hh.ru/vacancy/50453426?query=data%20analyst
1961;Financial Analyst, Business Profitability Management;-;Netcracker Technology Corp.;https://hh.ru/vacancy/51096264?query=data%20analyst
1962;Веб-аналитик (VK);-;VK;https://hh.ru/vacancy/50254693?query=data%20analyst
1963;Аналитик данных, B2B и специальные проекты / Путь совершения покупки;-;Ozon Информационные технологии;https://hh.ru/vacancy/49929501?query=data%20analyst
1964;Аналитик по управлению данными (Блок Финансы);-;ПАО МТС Банк. IT;https://hh.ru/vacancy/51092960?query=data%20analyst
1965;Разработчик хранилища данных;-;ООО ГПМ РТВ;https://hh.ru/vacancy/50342872?query=data%20analyst
1966;Java developer (образовательный проект);-;Sibedge;https://hh.ru/vacancy/49440539?query=data%20analyst
1967;Руководитель направления поддержки управления мастер данными;-;ПАО Московская Биржа;https://hh.ru/vacancy/47209566?query=data%20analyst
1968;Системный аналитик;-;АО ИнфоТеКС;https://hh.ru/vacancy/51104545?query=data%20analyst
1969;Системный аналитик;-;АО ИнфоТеКС;https://hh.ru/vacancy/48024253?query=data%20analyst
1970;Senior Product Manager;-;ООО Тайгер Трейд;https://hh.ru/vacancy/49944308?query=data%20analyst
1971;Purchasing specialist/ analyst;-;adidas, Центральный офис;https://hh.ru/vacancy/51115151?query=data%20analyst
1972;Разработчик (Python);-;Иннотех, Группа компаний;https://hh.ru/vacancy/51109026?query=data%20analyst
1973;Junior Digital Planner / Младший специалист по планированию в цифровых СМИ;-;Группа компаний «GroupM», MediaCom;https://hh.ru/vacancy/51107843?query=data%20analyst
1974;Менеджер по развитию аналитических платформ;-;ANCOR;https://hh.ru/vacancy/51097604?query=data%20analyst
1975;Руководитель направления по MDM Отдела развития платформ управления данными (BI);-;Альфа-Банк;https://hh.ru/vacancy/51100704?query=data%20analyst
1976;Технический писатель (Применение моделей ML);-;Иннотех, Группа компаний;https://hh.ru/vacancy/49397043?query=data%20analyst
1977;Business Analyst (Senior/Lead);-;Netcracker Technology Corp.;https://hh.ru/vacancy/51056165?query=data%20analyst
1978;Data Engineer (DWH);-;ООО АВИТО ТЕХ;https://hh.ru/vacancy/50238021?query=data%20analyst
1979;Менеджер маркетплейсов;от100000руб.;ИП Пирекеева Кристина Игоревна;https://hh.ru/vacancy/51442399?query=data%20analyst
1980;Системный аналитик DWH;до230000руб.;Wanted;https://hh.ru/vacancy/51058871?query=data%20analyst
1981;Архитектор программы (КХД);-;Иннотех, Группа компаний;https://hh.ru/vacancy/51087547?query=data%20analyst
1982;Аналитик Колл-центра (Delivery Club);-;VK, Delivery Club;https://hh.ru/vacancy/51058968?query=data%20analyst
1983;Data Engineer;-;Сбер. IT;https://hh.ru/vacancy/49955433?query=data%20analyst
1984;Delivery manager;-;Navicon;https://hh.ru/vacancy/51105991?query=data%20analyst
1985;Teacher / Speaker of the Data Analyst course;-;Skyeng;https://hh.ru/vacancy/51043740?query=data%20analyst
1986;Ведущий инженер по тестированию ПО / QA Engineer;-;ЗАО 1С;https://hh.ru/vacancy/44535625?query=data%20analyst
1987;Аналитик бизнес-направления/продуктовый аналитик (омни - операции);-;Компания «СПОРТМАСТЕР», Розничные продажи;https://hh.ru/vacancy/51029788?query=data%20analyst
